route_id,trip_id,trip_headsign,service_id
3000000,3000687,Craigieburn,sat
3000000,3000688,Craigieburn,sat
3000000,3000689,Craigieburn,sat
3000000,3000690,Craigieburn,sat
3000000,3000691,Craigieburn,sat
3000000,3000692,Craigieburn,sat
3000000,3000693,Craigieburn,sat
3000000,3000694,Craigieburn,sat
3000000,3000695,Craigieburn,sat
3000000,3000696,Craigieburn,sat
3000000,3000697,Craigieburn,sat
3000000,3000698,Craigieburn,sat
3000000,3000699,Craigieburn,sat
3000000,3000700,Craigieburn,sun
3000000,3000701,Craigieburn,sun
3000000,3000702,Craigieburn,sun
3000000,3000703,Craigieburn,sun
3000000,3000704,Craigieburn,sun
3000000,3000705,Craigieburn,sun
3000000,3000706,Craigieburn,sun
3000000,3000707,Craigieburn,sun
3000000,3000708,Craigieburn,sun
3000000,3000709,Craigieburn,sun
3000000,3000710,Craigieburn,sun
3000000,3000711,Craigieburn,sun
3000000,3000712,Craigieburn,sun
3000000,3000713,Craigieburn,sun
3000000,3000714,Craigieburn,sun
3000000,3000715,Craigieburn,sun
3000000,3000716,Craigieburn,sun
3000000,3000717,Craigieburn,sun
3000000,3000718,Craigieburn,sun
3000000,3000719,Craigieburn,sun
3000000,3000720,Craigieburn,sun
3000000,3000721,Craigieburn,sun
3000000,3000722,Craigieburn,sun
3000000,3000723,Craigieburn,sun
3000000,3000724,Craigieburn,sun
3000000,3000725,Craigieburn,sun
3000000,3000726,Craigieburn,sun
3000000,3000727,Craigieburn,sun
3000000,3000728,Craigieburn,sun
3000000,3000729,Craigieburn,sun
3000000,3000730,Craigieburn,sun
3000000,3000731,Craigieburn,sun
3000000,3000732,Craigieburn,sun
3000000,3000733,Craigieburn,sun
3000000,3000734,Craigieburn,sun
3000000,3000735,Craigieburn,sun
3000000,3000736,Craigieburn,sun
3000000,3000737,Craigieburn,sun
3000000,3000738,Craigieburn,sun
3000000,3000739,Craigieburn,sun
3000000,3000740,Craigieburn,sun
3000000,3000741,Craigieburn,sun
3000000,3000742,Craigieburn,sun
3000000,3000743,Craigieburn,sun
3000000,3000744,Craigieburn,sun
3000000,3000745,Craigieburn,sun
3000000,3000746,Craigieburn,sun
3000000,3000747,Craigieburn,sun
3000000,3000748,Craigieburn,sun
3000000,3000749,Craigieburn,sun
3000000,3000750,Craigieburn,sun
3000000,3000751,Craigieburn,sun
3000000,3000752,Craigieburn,sun
3000000,3000753,Craigieburn,sun
3000000,3000754,Craigieburn,sun
3000000,3000755,Craigieburn,sun
3000000,3000756,Craigieburn,sun
3000000,3000757,Craigieburn,sun
3000000,3000758,Craigieburn,sun
3000000,3000759,Craigieburn,sun
3000000,3000760,Craigieburn,sun
3000000,3000761,Craigieburn,sun
