trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
3000329,11:51:26,11:51:26,3000024,5,,,,,
3000329,11:51:49,11:51:49,3000023,6,,,,,
3000329,11:52:23,11:52:23,3000022,7,,,,,
3000329,11:52:48,11:52:48,3000021,8,,,,,
3000329,11:53:13,11:53:13,3000037,9,,,,,
3000329,11:53:42,11:53:42,3000020,10,,,,,
3000329,11:54:05,11:54:05,3000019,11,,,,,
3000329,11:54:21,11:54:21,3000018,12,,,,,
3000329,11:54:37,11:54:37,3000017,13,,,,,
3000329,11:55:07,11:55:07,3000016,14,,,,,
3000329,11:55:36,11:55:36,3000015,15,,,,,
3000329,11:56:04,11:56:04,3000014,16,,,,,
3000329,11:56:14,11:56:14,3000013,17,,,,,
3000329,11:56:39,11:56:39,3000034,18,,,,,
3000329,11:57:00,11:57:00,3000033,19,,,,,
3000329,11:57:34,11:57:34,3000032,20,,,,,
3000329,11:57:56,11:57:56,3000031,21,,,,,
3000329,11:58:27,11:58:27,3000030,22,,,,,
3000329,11:58:41,11:58:41,3000029,23,,,,,
3000329,11:59:15,11:59:15,3000028,24,,,,,
3000329,11:59:49,11:59:49,3000039,25,,,,,
3000329,12:00:31,12:00:31,3000040,26,,,,,
3000329,12:01:04,12:01:04,3000041,27,,,,,
3000329,12:01:33,12:01:33,3000042,28,,,,,
3000329,12:01:55,12:01:55,3000043,29,,,,,
3000329,12:02:26,12:02:26,3000044,30,,,,,
3000329,12:02:58,12:02:58,3000045,31,,,,,
3000329,12:03:21,12:03:21,3000046,32,,,,,
3000329,12:03:58,12:03:58,3000047,33,,,,,
3000329,12:04:38,12:04:38,3000003,34,,,,,
3000329,12:04:59,12:04:59,3000002,35,,,,,
3000329,12:05:26,12:05:26,3000001,36,,,,,
3000329,12:05:43,12:05:43,3000000,37,,,,,
3000329,12:06:04,12:06:04,3000004,38,,,,,
3000329,12:06:34,12:06:34,3000005,39,,,,,
3000329,12:06:55,12:06:55,3000006,40,,,,,
3000329,12:07:15,12:07:15,3000007,41,,,,,
3000329,12:07:36,12:07:36,3000008,42,,,,,
3000329,12:07:53,12:07:53,3000035,43,,,,,
3000329,12:08:29,12:08:29,3000036,44,,,,,
3000329,12:08:52,12:08:52,3000009,45,,,,,
3000329,12:09:21,12:09:21,3000010,46,,,,,
3000329,12:09:42,12:09:42,3000011,47,,,,,
3000329,12:10:00,12:10:00,3000012,48,,,,,
3000330,12:00:00,12:00:00,3000038,1,,,,,
3000330,12:00:16,12:00:16,3000027,2,,,,,
3000330,12:00:36,12:00:36,3000026,3,,,,,
3000330,12:01:07,12:01:07,3000025,4,,,,,
3000330,12:01:26,12:01:26,3000024,5,,,,,
3000330,12:01:49,12:01:49,3000023,6,,,,,
3000330,12:02:23,12:02:23,3000022,7,,,,,
3000330,12:02:48,12:02:48,3000021,8,,,,,
3000330,12:03:13,12:03:13,3000037,9,,,,,
3000330,12:03:42,12:03:42,3000020,10,,,,,
3000330,12:04:05,12:04:05,3000019,11,,,,,
3000330,12:04:21,12:04:21,3000018,12,,,,,
3000330,12:04:37,12:04:37,3000017,13,,,,,
3000330,12:05:07,12:05:07,3000016,14,,,,,
3000330,12:05:36,12:05:36,3000015,15,,,,,
3000330,12:06:04,12:06:04,3000014,16,,,,,
3000330,12:06:14,12:06:14,3000013,17,,,,,
3000330,12:06:39,12:06:39,3000034,18,,,,,
3000330,12:07:00,12:07:00,3000033,19,,,,,
3000330,12:07:34,12:07:34,3000032,20,,,,,
3000330,12:07:56,12:07:56,3000031,21,,,,,
3000330,12:08:27,12:08:27,3000030,22,,,,,
3000330,12:08:41,12:08:41,3000029,23,,,,,
3000330,12:09:15,12:09:15,3000028,24,,,,,
3000330,12:09:49,12:09:49,3000039,25,,,,,
3000330,12:10:31,12:10:31,3000040,26,,,,,
3000330,12:11:04,12:11:04,3000041,27,,,,,
3000330,12:11:33,12:11:33,3000042,28,,,,,
3000330,12:11:55,12:11:55,3000043,29,,,,,
3000330,12:12:26,12:12:26,3000044,30,,,,,
3000330,12:12:58,12:12:58,3000045,31,,,,,
3000330,12:13:21,12:13:21,3000046,32,,,,,
3000330,12:13:58,12:13:58,3000047,33,,,,,
