route_id,trip_id,trip_headsign,service_id
3200000,3200162,Coburg,monfri
3200000,3200163,Coburg,monfri
3200000,3200164,Coburg,monfri
3200000,3200165,Coburg,monfri
3200000,3200166,Coburg,monfri
3200000,3200167,Coburg,monfri
3200000,3200168,Coburg,monfri
3200000,3200169,Coburg,monfri
3200000,3200170,Coburg,monfri
3200000,3200171,Coburg,monfri
3200000,3200172,Coburg,monfri
3200000,3200173,Coburg,monfri
3200000,3200174,Coburg,monfri
3200000,3200175,Coburg,monfri
3200000,3200176,Coburg,monfri
3200000,3200177,Coburg,monfri
3200000,3200178,Coburg,monfri
3200000,3200179,Coburg,monfri
3200000,3200180,Coburg,monfri
3200000,3200181,Coburg,monfri
3200000,3200182,Coburg,monfri
3200000,3200183,Coburg,monfri
3200000,3200184,Coburg,monfri
3200000,3200185,Coburg,monfri
3200000,3200186,Coburg,monfri
3200000,3200187,Coburg,monfri
3200000,3200188,Coburg,monfri
3200000,3200189,Coburg,monfri
3200000,3200190,Coburg,monfri
3200000,3200191,Coburg,monfri
3200000,3200192,Coburg,monfri
3200000,3200193,Coburg,monfri
3200000,3200194,Coburg,monfri
3200000,3200195,Coburg,monfri
3200000,3200196,Coburg,monfri
3200000,3200197,Coburg,monfri
3200000,3200198,Coburg,monfri
3200000,3200199,Coburg,monfri
3200000,3200200,Coburg,monfri
3200000,3200201,Coburg,monfri
3200000,3200202,Coburg,monfri
3200000,3200203,Coburg,monfri
3200000,3200204,Coburg,monfri
3200000,3200205,Coburg,monfri
3200000,3200206,Coburg,monfri
3200000,3200207,Coburg,monfri
3200000,3200208,Coburg,monfri
3200000,3200209,Coburg,monfri
3200000,3200210,Coburg,monfri
3200000,3200211,Coburg,monfri
3200000,3200212,Coburg,monfri
3200000,3200213,Coburg,monfri
3200000,3200214,Coburg,monfri
3200000,3200215,Coburg,monfri
3200000,3200216,Coburg,monfri
3200000,3200217,Coburg,monfri
3200000,3200218,Coburg,monfri
3200000,3200219,Coburg,monfri
3200000,3200220,Coburg,monfri
3200000,3200221,Coburg,monfri
3200000,3200222,Coburg,monfri
3200000,3200223,Coburg,monfri
3200000,3200224,Coburg,monfri
3200000,3200225,Coburg,monfri
3200000,3200226,Coburg,monfri
3200000,3200227,Coburg,monfri
3200000,3200228,Coburg,monfri
3200000,3200229,Coburg,monfri
3200000,3200230,Coburg,monfri
3200000,3200231,Coburg,monfri
3200000,3200232,Coburg,monfri
3200000,3200233,Coburg,monfri
3200000,3200234,Coburg,monfri
3200000,3200235,Coburg,monfri
3200000,3200236,Coburg,monfri
3200000,3200237,Coburg,monfri
3200000,3200238,Coburg,monfri
3200000,3200239,Coburg,monfri
3200000,3200240,Coburg,monfri
3200000,3200241,Coburg,monfri
3200000,3200242,Coburg,monfri
3200000,3200243,Coburg,monfri
3200000,3200244,Coburg,monfri
3200000,3200245,Coburg,monfri
3200000,3200246,Coburg,monfri
3200000,3200247,Coburg,monfri
3200000,3200248,Coburg,monfri
3200000,3200249,Coburg,monfri
3200000,3200250,Coburg,monfri
3200000,3200251,Coburg,monfri
3200000,3200252,Coburg,monfri
3200000,3200253,Coburg,monfri
3200000,3200254,Coburg,monfri
3200000,3200255,Coburg,monfri
3200000,3200256,Coburg,monfri
3200000,3200257,Coburg,monfri
3200000,3200258,Coburg,monfri
3200000,3200259,Coburg,monfri
3200000,3200260,Coburg,monfri
3200000,3200261,Coburg,monfri
3200000,3200262,Coburg,monfri
3200000,3200263,Coburg,monfri
3200000,3200264,Coburg,monfri
3200000,3200265,Coburg,monfri
3200000,3200266,Coburg,monfri
3200000,3200267,Coburg,monfri
3200000,3200268,Coburg,monfri
3200000,3200269,Coburg,monfri
3200000,3200270,Coburg,monfri
3200000,3200271,Coburg,monfri
3200000,3200272,Coburg,monfri
3200000,3200273,Coburg,monfri
3200000,3200274,Coburg,monfri
3200000,3200275,Coburg,monfri
3200000,3200276,Coburg,monfri
3200000,3200277,Coburg,monfri
3200000,3200278,Coburg,monfri
3200000,3200279,Coburg,monfri
3200000,3200280,Coburg,fri
3200000,3200281,Coburg,fri
3200000,3200282,Coburg,fri
3200000,3200283,Coburg,fri
3200000,3200284,Coburg,fri
3200000,3200285,Coburg,fri
3200000,3200286,Coburg,fri
3200000,3200287,Coburg,fri
3200000,3200288,Coburg,fri
3200000,3200289,Coburg,fri
3200000,3200290,Coburg,fri
3200000,3200291,Coburg,fri
3200000,3200292,Coburg,fri
3200000,3200293,Coburg,fri
