trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
3200000,05:00:00,05:00:00,3200038,1,,,,,
3200000,05:00:16,05:00:16,3200027,2,,,,,
3200000,05:00:36,05:00:36,3200026,3,,,,,
3200000,05:01:07,05:01:07,3200025,4,,,,,
3200000,05:01:26,05:01:26,3200024,5,,,,,
3200000,05:01:49,05:01:49,3200023,6,,,,,
3200000,05:02:23,05:02:23,3200022,7,,,,,
3200000,05:02:48,05:02:48,3200021,8,,,,,
3200000,05:03:13,05:03:13,3200037,9,,,,,
3200000,05:03:42,05:03:42,3200020,10,,,,,
3200000,05:04:05,05:04:05,3200019,11,,,,,
3200000,05:04:21,05:04:21,3200018,12,,,,,
3200000,05:04:37,05:04:37,3200017,13,,,,,
3200000,05:05:07,05:05:07,3200016,14,,,,,
3200000,05:05:36,05:05:36,3200015,15,,,,,
3200000,05:06:04,05:06:04,3200014,16,,,,,
3200000,05:06:14,05:06:14,3200013,17,,,,,
3200000,05:06:39,05:06:39,3200034,18,,,,,
3200000,05:07:00,05:07:00,3200033,19,,,,,
3200000,05:07:34,05:07:34,3200032,20,,,,,
3200000,05:07:56,05:07:56,3200031,21,,,,,
3200000,05:08:27,05:08:27,3200030,22,,,,,
3200000,05:08:41,05:08:41,3200029,23,,,,,
3200000,05:09:15,05:09:15,3200028,24,,,,,
3200000,05:09:49,05:09:49,3200039,25,,,,,
3200000,05:10:31,05:10:31,3200040,26,,,,,
3200000,05:11:04,05:11:04,3200041,27,,,,,
3200000,05:11:33,05:11:33,3200042,28,,,,,
3200000,05:11:55,05:11:55,3200043,29,,,,,
3200000,05:12:26,05:12:26,3200044,30,,,,,
3200000,05:12:58,05:12:58,3200045,31,,,,,
3200000,05:13:21,05:13:21,3200046,32,,,,,
3200000,05:13:58,05:13:58,3200047,33,,,,,
3200000,05:14:38,05:14:38,3200003,34,,,,,
3200000,05:14:59,05:14:59,3200002,35,,,,,
3200000,05:15:26,05:15:26,3200001,36,,,,,
3200000,05:15:43,05:15:43,3200000,37,,,,,
3200000,05:16:04,05:16:04,3200004,38,,,,,
3200000,05:16:34,05:16:34,3200005,39,,,,,
3200000,05:16:55,05:16:55,3200006,40,,,,,
3200000,05:17:15,05:17:15,3200007,41,,,,,
3200000,05:17:36,05:17:36,3200008,42,,,,,
3200000,05:17:53,05:17:53,3200035,43,,,,,
3200000,05:18:29,05:18:29,3200036,44,,,,,
3200000,05:18:52,05:18:52,3200009,45,,,,,
3200000,05:19:21,05:19:21,3200010,46,,,,,
3200000,05:19:42,05:19:42,3200011,47,,,,,
3200000,05:20:00,05:20:00,3200012,48,,,,,
3200001,05:20:00,05:20:00,3200038,1,,,,,
3200001,05:20:16,05:20:16,3200027,2,,,,,
3200001,05:20:36,05:20:36,3200026,3,,,,,
3200001,05:21:07,05:21:07,3200025,4,,,,,
3200001,05:21:26,05:21:26,3200024,5,,,,,
3200001,05:21:49,05:21:49,3200023,6,,,,,
3200001,05:22:23,05:22:23,3200022,7,,,,,
3200001,05:22:48,05:22:48,3200021,8,,,,,
3200001,05:23:13,05:23:13,3200037,9,,,,,
3200001,05:23:42,05:23:42,3200020,10,,,,,
3200001,05:24:05,05:24:05,3200019,11,,,,,
3200001,05:24:21,05:24:21,3200018,12,,,,,
3200001,05:24:37,05:24:37,3200017,13,,,,,
3200001,05:25:07,05:25:07,3200016,14,,,,,
3200001,05:25:36,05:25:36,3200015,15,,,,,
3200001,05:26:04,05:26:04,3200014,16,,,,,
3200001,05:26:14,05:26:14,3200013,17,,,,,
3200001,05:26:39,05:26:39,3200034,18,,,,,
3200001,05:27:00,05:27:00,3200033,19,,,,,
3200001,05:27:34,05:27:34,3200032,20,,,,,
3200001,05:27:56,05:27:56,3200031,21,,,,,
3200001,05:28:27,05:28:27,3200030,22,,,,,
3200001,05:28:41,05:28:41,3200029,23,,,,,
3200001,05:29:15,05:29:15,3200028,24,,,,,
3200001,05:29:49,05:29:49,3200039,25,,,,,
3200001,05:30:31,05:30:31,3200040,26,,,,,
3200001,05:31:04,05:31:04,3200041,27,,,,,
3200001,05:31:33,05:31:33,3200042,28,,,,,
3200001,05:31:55,05:31:55,3200043,29,,,,,
3200001,05:32:26,05:32:26,3200044,30,,,,,
3200001,05:32:58,05:32:58,3200045,31,,,,,
3200001,05:33:21,05:33:21,3200046,32,,,,,
3200001,05:33:58,05:33:58,3200047,33,,,,,
3200001,05:34:38,05:34:38,3200003,34,,,,,
3200001,05:34:59,05:34:59,3200002,35,,,,,
3200001,05:35:26,05:35:26,3200001,36,,,,,
3200001,05:35:43,05:35:43,3200000,37,,,,,
3200001,05:36:04,05:36:04,3200004,38,,,,,
3200001,05:36:34,05:36:34,3200005,39,,,,,
3200001,05:36:55,05:36:55,3200006,40,,,,,
3200001,05:37:15,05:37:15,3200007,41,,,,,
3200001,05:37:36,05:37:36,3200008,42,,,,,
3200001,05:37:53,05:37:53,3200035,43,,,,,
3200001,05:38:29,05:38:29,3200036,44,,,,,
3200001,05:38:52,05:38:52,3200009,45,,,,,
3200001,05:39:21,05:39:21,3200010,46,,,,,
3200001,05:39:42,05:39:42,3200011,47,,,,,
3200001,05:40:00,05:40:00,3200012,48,,,,,
3200002,05:40:00,05:40:00,3200038,1,,,,,
3200002,05:40:16,05:40:16,3200027,2,,,,,
3200002,05:40:36,05:40:36,3200026,3,,,,,
3200002,05:41:07,05:41:07,3200025,4,,,,,
3200002,05:41:26,05:41:26,3200024,5,,,,,
3200002,05:41:49,05:41:49,3200023,6,,,,,
3200002,05:42:23,05:42:23,3200022,7,,,,,
3200002,05:42:48,05:42:48,3200021,8,,,,,
3200002,05:43:13,05:43:13,3200037,9,,,,,
3200002,05:43:42,05:43:42,3200020,10,,,,,
3200002,05:44:05,05:44:05,3200019,11,,,,,
3200002,05:44:21,05:44:21,3200018,12,,,,,
3200002,05:44:37,05:44:37,3200017,13,,,,,
3200002,05:45:07,05:45:07,3200016,14,,,,,
3200002,05:45:36,05:45:36,3200015,15,,,,,
3200002,05:46:04,05:46:04,3200014,16,,,,,
3200002,05:46:14,05:46:14,3200013,17,,,,,
3200002,05:46:39,05:46:39,3200034,18,,,,,
3200002,05:47:00,05:47:00,3200033,19,,,,,
3200002,05:47:34,05:47:34,3200032,20,,,,,
3200002,05:47:56,05:47:56,3200031,21,,,,,
3200002,05:48:27,05:48:27,3200030,22,,,,,
3200002,05:48:41,05:48:41,3200029,23,,,,,
3200002,05:49:15,05:49:15,3200028,24,,,,,
3200002,05:49:49,05:49:49,3200039,25,,,,,
3200002,05:50:31,05:50:31,3200040,26,,,,,
3200002,05:51:04,05:51:04,3200041,27,,,,,
3200002,05:51:33,05:51:33,3200042,28,,,,,
3200002,05:51:55,05:51:55,3200043,29,,,,,
3200002,05:52:26,05:52:26,3200044,30,,,,,
3200002,05:52:58,05:52:58,3200045,31,,,,,
3200002,05:53:21,05:53:21,3200046,32,,,,,
3200002,05:53:58,05:53:58,3200047,33,,,,,
3200002,05:54:38,05:54:38,3200003,34,,,,,
3200002,05:54:59,05:54:59,3200002,35,,,,,
3200002,05:55:26,05:55:26,3200001,36,,,,,
3200002,05:55:43,05:55:43,3200000,37,,,,,
3200002,05:56:04,05:56:04,3200004,38,,,,,
3200002,05:56:34,05:56:34,3200005,39,,,,,
3200002,05:56:55,05:56:55,3200006,40,,,,,
3200002,05:57:15,05:57:15,3200007,41,,,,,
3200002,05:57:36,05:57:36,3200008,42,,,,,
3200002,05:57:53,05:57:53,3200035,43,,,,,
3200002,05:58:29,05:58:29,3200036,44,,,,,
3200002,05:58:52,05:58:52,3200009,45,,,,,
3200002,05:59:21,05:59:21,3200010,46,,,,,
3200002,05:59:42,05:59:42,3200011,47,,,,,
3200002,06:00:00,06:00:00,3200012,48,,,,,
3200003,06:00:00,06:00:00,3200038,1,,,,,
3200003,06:00:16,06:00:16,3200027,2,,,,,
3200003,06:00:36,06:00:36,3200026,3,,,,,
3200003,06:01:07,06:01:07,3200025,4,,,,,
3200003,06:01:26,06:01:26,3200024,5,,,,,
3200003,06:01:49,06:01:49,3200023,6,,,,,
3200003,06:02:23,06:02:23,3200022,7,,,,,
3200003,06:02:48,06:02:48,3200021,8,,,,,
3200003,06:03:13,06:03:13,3200037,9,,,,,
3200003,06:03:42,06:03:42,3200020,10,,,,,
3200003,06:04:05,06:04:05,3200019,11,,,,,
3200003,06:04:21,06:04:21,3200018,12,,,,,
3200003,06:04:37,06:04:37,3200017,13,,,,,
3200003,06:05:07,06:05:07,3200016,14,,,,,
3200003,06:05:36,06:05:36,3200015,15,,,,,
3200003,06:06:04,06:06:04,3200014,16,,,,,
3200003,06:06:14,06:06:14,3200013,17,,,,,
3200003,06:06:39,06:06:39,3200034,18,,,,,
3200003,06:07:00,06:07:00,3200033,19,,,,,
3200003,06:07:34,06:07:34,3200032,20,,,,,
3200003,06:07:56,06:07:56,3200031,21,,,,,
3200003,06:08:27,06:08:27,3200030,22,,,,,
3200003,06:08:41,06:08:41,3200029,23,,,,,
3200003,06:09:15,06:09:15,3200028,24,,,,,
3200003,06:09:49,06:09:49,3200039,25,,,,,
3200003,06:10:31,06:10:31,3200040,26,,,,,
3200003,06:11:04,06:11:04,3200041,27,,,,,
3200003,06:11:33,06:11:33,3200042,28,,,,,
3200003,06:11:55,06:11:55,3200043,29,,,,,
3200003,06:12:26,06:12:26,3200044,30,,,,,
3200003,06:12:58,06:12:58,3200045,31,,,,,
3200003,06:13:21,06:13:21,3200046,32,,,,,
3200003,06:13:58,06:13:58,3200047,33,,,,,
3200003,06:14:38,06:14:38,3200003,34,,,,,
3200003,06:14:59,06:14:59,3200002,35,,,,,
3200003,06:15:26,06:15:26,3200001,36,,,,,
3200003,06:15:43,06:15:43,3200000,37,,,,,
3200003,06:16:04,06:16:04,3200004,38,,,,,
3200003,06:16:34,06:16:34,3200005,39,,,,,
3200003,06:16:55,06:16:55,3200006,40,,,,,
3200003,06:17:15,06:17:15,3200007,41,,,,,
3200003,06:17:36,06:17:36,3200008,42,,,,,
3200003,06:17:53,06:17:53,3200035,43,,,,,
3200003,06:18:29,06:18:29,3200036,44,,,,,
3200003,06:18:52,06:18:52,3200009,45,,,,,
3200003,06:19:21,06:19:21,3200010,46,,,,,
3200003,06:19:42,06:19:42,3200011,47,,,,,
3200003,06:20:00,06:20:00,3200012,48,,,,,
3200004,06:20:00,06:20:00,3200038,1,,,,,
3200004,06:20:16,06:20:16,3200027,2,,,,,
3200004,06:20:36,06:20:36,3200026,3,,,,,
3200004,06:21:07,06:21:07,3200025,4,,,,,
3200004,06:21:26,06:21:26,3200024,5,,,,,
3200004,06:21:49,06:21:49,3200023,6,,,,,
3200004,06:22:23,06:22:23,3200022,7,,,,,
3200004,06:22:48,06:22:48,3200021,8,,,,,
3200004,06:23:13,06:23:13,3200037,9,,,,,
3200004,06:23:42,06:23:42,3200020,10,,,,,
3200004,06:24:05,06:24:05,3200019,11,,,,,
3200004,06:24:21,06:24:21,3200018,12,,,,,
3200004,06:24:37,06:24:37,3200017,13,,,,,
3200004,06:25:07,06:25:07,3200016,14,,,,,
3200004,06:25:36,06:25:36,3200015,15,,,,,
3200004,06:26:04,06:26:04,3200014,16,,,,,
3200004,06:26:14,06:26:14,3200013,17,,,,,
3200004,06:26:39,06:26:39,3200034,18,,,,,
3200004,06:27:00,06:27:00,3200033,19,,,,,
3200004,06:27:34,06:27:34,3200032,20,,,,,
3200004,06:27:56,06:27:56,3200031,21,,,,,
3200004,06:28:27,06:28:27,3200030,22,,,,,
3200004,06:28:41,06:28:41,3200029,23,,,,,
3200004,06:29:15,06:29:15,3200028,24,,,,,
3200004,06:29:49,06:29:49,3200039,25,,,,,
3200004,06:30:31,06:30:31,3200040,26,,,,,
3200004,06:31:04,06:31:04,3200041,27,,,,,
3200004,06:31:33,06:31:33,3200042,28,,,,,
3200004,06:31:55,06:31:55,3200043,29,,,,,
3200004,06:32:26,06:32:26,3200044,30,,,,,
3200004,06:32:58,06:32:58,3200045,31,,,,,
3200004,06:33:21,06:33:21,3200046,32,,,,,
3200004,06:33:58,06:33:58,3200047,33,,,,,
3200004,06:34:38,06:34:38,3200003,34,,,,,
3200004,06:34:59,06:34:59,3200002,35,,,,,
3200004,06:35:26,06:35:26,3200001,36,,,,,
3200004,06:35:43,06:35:43,3200000,37,,,,,
3200004,06:36:04,06:36:04,3200004,38,,,,,
3200004,06:36:34,06:36:34,3200005,39,,,,,
3200004,06:36:55,06:36:55,3200006,40,,,,,
3200004,06:37:15,06:37:15,3200007,41,,,,,
3200004,06:37:36,06:37:36,3200008,42,,,,,
3200004,06:37:53,06:37:53,3200035,43,,,,,
3200004,06:38:29,06:38:29,3200036,44,,,,,
3200004,06:38:52,06:38:52,3200009,45,,,,,
3200004,06:39:21,06:39:21,3200010,46,,,,,
3200004,06:39:42,06:39:42,3200011,47,,,,,
3200004,06:40:00,06:40:00,3200012,48,,,,,
3200005,06:40:00,06:40:00,3200038,1,,,,,
3200005,06:40:16,06:40:16,3200027,2,,,,,
3200005,06:40:36,06:40:36,3200026,3,,,,,
3200005,06:41:07,06:41:07,3200025,4,,,,,
3200005,06:41:26,06:41:26,3200024,5,,,,,
3200005,06:41:49,06:41:49,3200023,6,,,,,
3200005,06:42:23,06:42:23,3200022,7,,,,,
3200005,06:42:48,06:42:48,3200021,8,,,,,
3200005,06:43:13,06:43:13,3200037,9,,,,,
3200005,06:43:42,06:43:42,3200020,10,,,,,
3200005,06:44:05,06:44:05,3200019,11,,,,,
3200005,06:44:21,06:44:21,3200018,12,,,,,
3200005,06:44:37,06:44:37,3200017,13,,,,,
3200005,06:45:07,06:45:07,3200016,14,,,,,
3200005,06:45:36,06:45:36,3200015,15,,,,,
3200005,06:46:04,06:46:04,3200014,16,,,,,
3200005,06:46:14,06:46:14,3200013,17,,,,,
3200005,06:46:39,06:46:39,3200034,18,,,,,
3200005,06:47:00,06:47:00,3200033,19,,,,,
3200005,06:47:34,06:47:34,3200032,20,,,,,
3200005,06:47:56,06:47:56,3200031,21,,,,,
3200005,06:48:27,06:48:27,3200030,22,,,,,
3200005,06:48:41,06:48:41,3200029,23,,,,,
3200005,06:49:15,06:49:15,3200028,24,,,,,
3200005,06:49:49,06:49:49,3200039,25,,,,,
3200005,06:50:31,06:50:31,3200040,26,,,,,
3200005,06:51:04,06:51:04,3200041,27,,,,,
3200005,06:51:33,06:51:33,3200042,28,,,,,
3200005,06:51:55,06:51:55,3200043,29,,,,,
3200005,06:52:26,06:52:26,3200044,30,,,,,
3200005,06:52:58,06:52:58,3200045,31,,,,,
3200005,06:53:21,06:53:21,3200046,32,,,,,
3200005,06:53:58,06:53:58,3200047,33,,,,,
3200005,06:54:38,06:54:38,3200003,34,,,,,
3200005,06:54:59,06:54:59,3200002,35,,,,,
3200005,06:55:26,06:55:26,3200001,36,,,,,
3200005,06:55:43,06:55:43,3200000,37,,,,,
3200005,06:56:04,06:56:04,3200004,38,,,,,
3200005,06:56:34,06:56:34,3200005,39,,,,,
3200005,06:56:55,06:56:55,3200006,40,,,,,
3200005,06:57:15,06:57:15,3200007,41,,,,,
3200005,06:57:36,06:57:36,3200008,42,,,,,
3200005,06:57:53,06:57:53,3200035,43,,,,,
3200005,06:58:29,06:58:29,3200036,44,,,,,
3200005,06:58:52,06:58:52,3200009,45,,,,,
3200005,06:59:21,06:59:21,3200010,46,,,,,
3200005,06:59:42,06:59:42,3200011,47,,,,,
3200005,07:00:00,07:00:00,3200012,48,,,,,
3200006,07:00:00,07:00:00,3200038,1,,,,,
3200006,07:00:16,07:00:16,3200027,2,,,,,
3200006,07:00:36,07:00:36,3200026,3,,,,,
3200006,07:01:07,07:01:07,3200025,4,,,,,
3200006,07:01:26,07:01:26,3200024,5,,,,,
3200006,07:01:49,07:01:49,3200023,6,,,,,
3200006,07:02:23,07:02:23,3200022,7,,,,,
3200006,07:02:48,07:02:48,3200021,8,,,,,
3200006,07:03:13,07:03:13,3200037,9,,,,,
3200006,07:03:42,07:03:42,3200020,10,,,,,
3200006,07:04:05,07:04:05,3200019,11,,,,,
3200006,07:04:21,07:04:21,3200018,12,,,,,
3200006,07:04:37,07:04:37,3200017,13,,,,,
3200006,07:05:07,07:05:07,3200016,14,,,,,
3200006,07:05:36,07:05:36,3200015,15,,,,,
3200006,07:06:04,07:06:04,3200014,16,,,,,
3200006,07:06:14,07:06:14,3200013,17,,,,,
3200006,07:06:39,07:06:39,3200034,18,,,,,
3200006,07:07:00,07:07:00,3200033,19,,,,,
3200006,07:07:34,07:07:34,3200032,20,,,,,
3200006,07:07:56,07:07:56,3200031,21,,,,,
3200006,07:08:27,07:08:27,3200030,22,,,,,
3200006,07:08:41,07:08:41,3200029,23,,,,,
3200006,07:09:15,07:09:15,3200028,24,,,,,
3200006,07:09:49,07:09:49,3200039,25,,,,,
3200006,07:10:31,07:10:31,3200040,26,,,,,
3200006,07:11:04,07:11:04,3200041,27,,,,,
3200006,07:11:33,07:11:33,3200042,28,,,,,
3200006,07:11:55,07:11:55,3200043,29,,,,,
3200006,07:12:26,07:12:26,3200044,30,,,,,
3200006,07:12:58,07:12:58,3200045,31,,,,,
3200006,07:13:21,07:13:21,3200046,32,,,,,
3200006,07:13:58,07:13:58,3200047,33,,,,,
3200006,07:14:38,07:14:38,3200003,34,,,,,
3200006,07:14:59,07:14:59,3200002,35,,,,,
3200006,07:15:26,07:15:26,3200001,36,,,,,
3200006,07:15:43,07:15:43,3200000,37,,,,,
3200006,07:16:04,07:16:04,3200004,38,,,,,
3200006,07:16:34,07:16:34,3200005,39,,,,,
3200006,07:16:55,07:16:55,3200006,40,,,,,
3200006,07:17:15,07:17:15,3200007,41,,,,,
3200006,07:17:36,07:17:36,3200008,42,,,,,
3200006,07:17:53,07:17:53,3200035,43,,,,,
3200006,07:18:29,07:18:29,3200036,44,,,,,
3200006,07:18:52,07:18:52,3200009,45,,,,,
3200006,07:19:21,07:19:21,3200010,46,,,,,
3200006,07:19:42,07:19:42,3200011,47,,,,,
3200006,07:20:00,07:20:00,3200012,48,,,,,
3200007,07:20:00,07:20:00,3200038,1,,,,,
3200007,07:20:16,07:20:16,3200027,2,,,,,
3200007,07:20:36,07:20:36,3200026,3,,,,,
3200007,07:21:07,07:21:07,3200025,4,,,,,
3200007,07:21:26,07:21:26,3200024,5,,,,,
3200007,07:21:49,07:21:49,3200023,6,,,,,
3200007,07:22:23,07:22:23,3200022,7,,,,,
3200007,07:22:48,07:22:48,3200021,8,,,,,
3200007,07:23:13,07:23:13,3200037,9,,,,,
3200007,07:23:42,07:23:42,3200020,10,,,,,
3200007,07:24:05,07:24:05,3200019,11,,,,,
3200007,07:24:21,07:24:21,3200018,12,,,,,
3200007,07:24:37,07:24:37,3200017,13,,,,,
3200007,07:25:07,07:25:07,3200016,14,,,,,
3200007,07:25:36,07:25:36,3200015,15,,,,,
3200007,07:26:04,07:26:04,3200014,16,,,,,
3200007,07:26:14,07:26:14,3200013,17,,,,,
3200007,07:26:39,07:26:39,3200034,18,,,,,
3200007,07:27:00,07:27:00,3200033,19,,,,,
3200007,07:27:34,07:27:34,3200032,20,,,,,
3200007,07:27:56,07:27:56,3200031,21,,,,,
3200007,07:28:27,07:28:27,3200030,22,,,,,
3200007,07:28:41,07:28:41,3200029,23,,,,,
3200007,07:29:15,07:29:15,3200028,24,,,,,
3200007,07:29:49,07:29:49,3200039,25,,,,,
3200007,07:30:31,07:30:31,3200040,26,,,,,
3200007,07:31:37,07:31:37,3200041,27,,,,,
3200007,07:32:34,07:32:34,3200042,28,,,,,
3200007,07:33:18,07:33:18,3200043,29,,,,,
3200007,07:34:20,07:34:20,3200044,30,,,,,
3200007,07:35:24,07:35:24,3200045,31,,,,,
3200007,07:36:09,07:36:09,3200046,32,,,,,
3200007,07:37:22,07:37:22,3200047,33,,,,,
3200007,07:38:42,07:38:42,3200003,34,,,,,
3200007,07:39:23,07:39:23,3200002,35,,,,,
3200007,07:40:18,07:40:18,3200001,36,,,,,
3200007,07:40:53,07:40:53,3200000,37,,,,,
3200007,07:41:35,07:41:35,3200004,38,,,,,
3200007,07:42:35,07:42:35,3200005,39,,,,,
3200007,07:43:18,07:43:18,3200006,40,,,,,
3200007,07:43:59,07:43:59,3200007,41,,,,,
3200007,07:44:41,07:44:41,3200008,42,,,,,
3200007,07:45:14,07:45:14,3200035,43,,,,,
3200007,07:46:25,07:46:25,3200036,44,,,,,
3200007,07:47:12,07:47:12,3200009,45,,,,,
3200007,07:48:10,07:48:10,3200010,46,,,,,
3200007,07:48:52,07:48:52,3200011,47,,,,,
3200007,07:49:27,07:49:27,3200012,48,,,,,
3200008,07:30:00,07:30:00,3200038,1,,,,,
3200008,07:30:32,07:30:32,3200027,2,,,,,
3200008,07:31:13,07:31:13,3200026,3,,,,,
3200008,07:32:14,07:32:14,3200025,4,,,,,
3200008,07:32:53,07:32:53,3200024,5,,,,,
3200008,07:33:39,07:33:39,3200023,6,,,,,
3200008,07:34:48,07:34:48,3200022,7,,,,,
3200008,07:35:39,07:35:39,3200021,8,,,,,
3200008,07:36:29,07:36:29,3200037,9,,,,,
3200008,07:37:28,07:37:28,3200020,10,,,,,
3200008,07:38:13,07:38:13,3200019,11,,,,,
3200008,07:38:44,07:38:44,3200018,12,,,,,
3200008,07:39:16,07:39:16,3200017,13,,,,,
3200008,07:40:16,07:40:16,3200016,14,,,,,
3200008,07:41:15,07:41:15,3200015,15,,,,,
3200008,07:42:11,07:42:11,3200014,16,,,,,
3200008,07:42:30,07:42:30,3200013,17,,,,,
3200008,07:43:20,07:43:20,3200034,18,,,,,
3200008,07:44:03,07:44:03,3200033,19,,,,,
3200008,07:45:10,07:45:10,3200032,20,,,,,
3200008,07:45:55,07:45:55,3200031,21,,,,,
3200008,07:46:58,07:46:58,3200030,22,,,,,
3200008,07:47:27,07:47:27,3200029,23,,,,,
3200008,07:48:34,07:48:34,3200028,24,,,,,
3200008,07:49:41,07:49:41,3200039,25,,,,,
3200008,07:51:05,07:51:05,3200040,26,,,,,
3200008,07:52:11,07:52:11,3200041,27,,,,,
3200008,07:53:08,07:53:08,3200042,28,,,,,
3200008,07:53:52,07:53:52,3200043,29,,,,,
3200008,07:54:54,07:54:54,3200044,30,,,,,
3200008,07:55:58,07:55:58,3200045,31,,,,,
3200008,07:56:43,07:56:43,3200046,32,,,,,
3200008,07:57:56,07:57:56,3200047,33,,,,,
3200008,07:59:16,07:59:16,3200003,34,,,,,
3200008,07:59:57,07:59:57,3200002,35,,,,,
3200008,08:00:52,08:00:52,3200001,36,,,,,
3200008,08:01:27,08:01:27,3200000,37,,,,,
3200008,08:02:09,08:02:09,3200004,38,,,,,
3200008,08:03:09,08:03:09,3200005,39,,,,,
3200008,08:03:52,08:03:52,3200006,40,,,,,
3200008,08:04:33,08:04:33,3200007,41,,,,,
3200008,08:05:15,08:05:15,3200008,42,,,,,
3200008,08:05:48,08:05:48,3200035,43,,,,,
3200008,08:06:59,08:06:59,3200036,44,,,,,
3200008,08:07:46,08:07:46,3200009,45,,,,,
3200008,08:08:44,08:08:44,3200010,46,,,,,
3200008,08:09:26,08:09:26,3200011,47,,,,,
3200008,08:10:01,08:10:01,3200012,48,,,,,
3200009,07:35:00,07:35:00,3200038,1,,,,,
3200009,07:35:32,07:35:32,3200027,2,,,,,
3200009,07:36:13,07:36:13,3200026,3,,,,,
3200009,07:37:14,07:37:14,3200025,4,,,,,
3200009,07:37:53,07:37:53,3200024,5,,,,,
3200009,07:38:39,07:38:39,3200023,6,,,,,
3200009,07:39:48,07:39:48,3200022,7,,,,,
3200009,07:40:39,07:40:39,3200021,8,,,,,
3200009,07:41:29,07:41:29,3200037,9,,,,,
3200009,07:42:28,07:42:28,3200020,10,,,,,
3200009,07:43:13,07:43:13,3200019,11,,,,,
3200009,07:43:44,07:43:44,3200018,12,,,,,
3200009,07:44:16,07:44:16,3200017,13,,,,,
3200009,07:45:16,07:45:16,3200016,14,,,,,
3200009,07:46:15,07:46:15,3200015,15,,,,,
3200009,07:47:11,07:47:11,3200014,16,,,,,
3200009,07:47:30,07:47:30,3200013,17,,,,,
3200009,07:48:20,07:48:20,3200034,18,,,,,
3200009,07:49:03,07:49:03,3200033,19,,,,,
3200009,07:50:10,07:50:10,3200032,20,,,,,
3200009,07:50:55,07:50:55,3200031,21,,,,,
3200009,07:51:58,07:51:58,3200030,22,,,,,
3200009,07:52:27,07:52:27,3200029,23,,,,,
3200009,07:53:34,07:53:34,3200028,24,,,,,
3200009,07:54:41,07:54:41,3200039,25,,,,,
3200009,07:56:05,07:56:05,3200040,26,,,,,
3200009,07:57:11,07:57:11,3200041,27,,,,,
3200009,07:58:08,07:58:08,3200042,28,,,,,
3200009,07:58:52,07:58:52,3200043,29,,,,,
3200009,07:59:54,07:59:54,3200044,30,,,,,
3200009,08:00:58,08:00:58,3200045,31,,,,,
3200009,08:01:43,08:01:43,3200046,32,,,,,
3200009,08:02:56,08:02:56,3200047,33,,,,,
3200009,08:04:16,08:04:16,3200003,34,,,,,
3200009,08:04:57,08:04:57,3200002,35,,,,,
3200009,08:05:52,08:05:52,3200001,36,,,,,
3200009,08:06:27,08:06:27,3200000,37,,,,,
3200009,08:07:09,08:07:09,3200004,38,,,,,
3200009,08:08:09,08:08:09,3200005,39,,,,,
3200009,08:08:52,08:08:52,3200006,40,,,,,
3200009,08:09:33,08:09:33,3200007,41,,,,,
3200009,08:10:15,08:10:15,3200008,42,,,,,
3200009,08:10:48,08:10:48,3200035,43,,,,,
3200009,08:11:59,08:11:59,3200036,44,,,,,
3200009,08:12:46,08:12:46,3200009,45,,,,,
3200009,08:13:44,08:13:44,3200010,46,,,,,
3200009,08:14:26,08:14:26,3200011,47,,,,,
3200009,08:15:01,08:15:01,3200012,48,,,,,
3200010,07:40:00,07:40:00,3200038,1,,,,,
3200010,07:40:32,07:40:32,3200027,2,,,,,
3200010,07:41:13,07:41:13,3200026,3,,,,,
3200010,07:42:14,07:42:14,3200025,4,,,,,
3200010,07:42:53,07:42:53,3200024,5,,,,,
3200010,07:43:39,07:43:39,3200023,6,,,,,
3200010,07:44:48,07:44:48,3200022,7,,,,,
3200010,07:45:39,07:45:39,3200021,8,,,,,
3200010,07:46:29,07:46:29,3200037,9,,,,,
3200010,07:47:28,07:47:28,3200020,10,,,,,
3200010,07:48:13,07:48:13,3200019,11,,,,,
3200010,07:48:44,07:48:44,3200018,12,,,,,
3200010,07:49:16,07:49:16,3200017,13,,,,,
3200010,07:50:16,07:50:16,3200016,14,,,,,
3200010,07:51:15,07:51:15,3200015,15,,,,,
3200010,07:52:11,07:52:11,3200014,16,,,,,
3200010,07:52:30,07:52:30,3200013,17,,,,,
3200010,07:53:20,07:53:20,3200034,18,,,,,
3200010,07:54:03,07:54:03,3200033,19,,,,,
3200010,07:55:10,07:55:10,3200032,20,,,,,
3200010,07:55:55,07:55:55,3200031,21,,,,,
3200010,07:56:58,07:56:58,3200030,22,,,,,
3200010,07:57:27,07:57:27,3200029,23,,,,,
3200010,07:58:34,07:58:34,3200028,24,,,,,
3200010,07:59:41,07:59:41,3200039,25,,,,,
3200010,08:01:05,08:01:05,3200040,26,,,,,
3200010,08:02:11,08:02:11,3200041,27,,,,,
3200010,08:03:08,08:03:08,3200042,28,,,,,
3200010,08:03:52,08:03:52,3200043,29,,,,,
3200010,08:04:54,08:04:54,3200044,30,,,,,
3200010,08:05:58,08:05:58,3200045,31,,,,,
3200010,08:06:43,08:06:43,3200046,32,,,,,
3200010,08:07:56,08:07:56,3200047,33,,,,,
3200010,08:09:16,08:09:16,3200003,34,,,,,
3200010,08:09:57,08:09:57,3200002,35,,,,,
3200010,08:10:52,08:10:52,3200001,36,,,,,
